,Unnamed: 0,business_status,name,place_id,rating,latitude,longitude,rv_park,beauty_salon,aquarium,home_goods_store,storage,night_club,bicycle_store,shoe_store,furniture_store,drugstore,school,moving_company,electronics_store,supermarket,city_hall,post_office,roofing_contractor,book_store,airport,church,atm,gas_station,movie_theater,convenience_store,shopping_mall,lawyer,car_repair,accounting,florist,university,car_rental,primary_school,library,taxi_stand,bus_station,park,art_gallery,travel_agency,jewelry_store,liquor_store,laundry,secondary_school,gym,veterinary_care,real_estate_agency,department_store,cafe,car_dealer,police,subway_station,parking,locksmith,restaurant,courthouse,light_rail_station,amusement_park,campground,stadium,synagogue,fire_station,bank,museum,store,dentist,bar,casino,hindu_temple,funeral_home,insurance_agency,spa,mosque,cemetery,car_wash,local_government_office,lodging,pet_store,bakery,electrician,embassy,plumber,meal_takeaway,pharmacy,meal_delivery,train_station,zoo,tourist_attraction,hospital,movie_rental,doctor,transit_station,bowling_alley,clothing_store,painter,hair_care,physiotherapist,hardware_store,permanently_closed,atms,banks,bus_stations,churches,gas_stations,hospitals,mosques,pharmacies,restaurants,schools,train_stations,competitors_supermarket,competitors_shopping_mall,Males,Females,Children,Working,Elderly
0,1472,OPERATIONAL,"AllMart Plus, Ayat Neighborhood, Addis Ababa",ChIJ-3rbDsqRSxYRKX0Zr55zXwY,-,9.0201708,38.8751083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,9,0,7,3,3,0,2,28,4,0,4,6,145225,163770,75491,225517,7987
1,1361,OPERATIONAL,Nahuta SuperMarket,ChIJ-4OScHqFSxYRPmsu7L3m4LA,5.0,9.0225018,38.7858525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,36,0,15,1,18,4,9,105,28,0,19,21,161592,185072,83403,251219,12042
2,1796,OPERATIONAL,Afran Mini Market,ChIJ-5L2YgKJSxYRj__fg6gaEy0,-,9.0573635,38.72434109999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,0,9,2,2,9,6,54,20,0,8,3,129396,138228,61641,195556,10427
3,844,OPERATIONAL,251 Store ET Gerji store,ChIJ-60ObDCFSxYR8qG94H3GuPg,-,9.001776799999998,38.8104577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,27,0,11,1,6,0,13,153,27,0,35,19,145225,163770,75491,225517,7987
4,1045,OPERATIONAL,Selam Super Market,ChIJ-7iRqQ6FSxYRDfOlAYW38c8,-,9.0111987,38.7965507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,34,0,22,6,18,1,9,110,21,0,16,24,145225,163770,75491,225517,7987
5,1570,OPERATIONAL,Jabir Sook (Kiosk),ChIJ-7pzsuuPSxYROz7rlvI8vhc,-,9.0335703,38.7670872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,45,1,25,1,24,5,18,104,56,0,16,15,99165,112336,42050,160343,9108
6,1339,OPERATIONAL,Jimale Firute,ChIJ-7yxI6-FSxYRSkkOMQWWPJ4,-,9.0257288,38.739567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,38,0,8,7,8,19,21,144,19,0,14,65,124898,130474,54200,190442,10730
7,526,OPERATIONAL,Miracle Mini Market,ChIJ-Uf2wPuFSxYRLzdXdnmpYtk,-,8.9877065,38.77147539999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,39,0,8,0,16,5,13,172,19,0,27,20,103500,117734,44236,167565,9433
8,160,OPERATIONAL,Adone Mini Market,ChIJ-Ve-UKuDSxYRy2KLFXI-qeg,-,8.9471577,38.7461686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,0,17,0,2,3,6,39,23,0,18,1,148984,167299,81736,226148,8399
9,38,OPERATIONAL,Tagel Mini Market,ChIJ-W5QeUl5SxYR9H3YVIZs0og,-,8.881175599999999,38.7682807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,3,1,3,1,2,20,2,0,8,2,88714,92826,49000,126823,5447
10,1633,OPERATIONAL,ሐዋርያው ቅዱስ ፊሊጶስ ቤ/ክ ጆን ኤማንዳ ሚኒ ማርኬት,ChIJ-YWvbOmJSxYRKgqdCTNH4ow,5.0,9.041952399999998,38.7049144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,8,0,4,19,2,18,15,0,5,10,207641,221254,123704,295646,9545
11,1419,OPERATIONAL,Abadir Supermarket,ChIJ-dX17FGFSxYRv7dfA_bnzH8,3.8,9.0195047,38.81483069999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,0,16,2,4,1,2,57,11,0,16,9,145225,163770,75491,225517,7987
12,1675,OPERATIONAL,Ali Mini Market,ChIJ053BhTaPSxYRbzDMb9n6hw4,5.0,9.0382203,38.74803969999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,40,3,13,7,18,10,12,182,39,0,12,36,99165,112336,42050,160343,9108
13,1133,OPERATIONAL,Belachew Market,ChIJ0QxSJDCFSxYRaTiSAZdW120,-,9.0114687,38.7380716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,38,0,15,5,22,3,9,95,18,0,9,31,96272,105441,42676,150181,8856
14,409,OPERATIONAL,Abedu Market,ChIJ0RGzT-uHSxYREo05EIq2xoc,-,8.980210099999999,38.68585229999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,0,11,2,1,6,6,33,14,0,8,9,207641,221254,123704,295646,9545
15,405,OPERATIONAL,BK7,ChIJ0RpYkpqHSxYRMkHA48C9ECM,-,8.992357799999999,38.6886618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,11,0,4,4,1,8,12,0,2,2,207641,221254,123704,295646,9545
16,725,OPERATIONAL,Kuter 9 Supermarket,ChIJ0Ue6tc6FSxYRvtjCIBfu1e0,4.5,9.004802,38.75230639999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,35,4,20,6,6,3,11,113,22,1,12,24,103500,117734,44236,167565,9433
17,1524,OPERATIONAL,Rihana Mini Mark,ChIJ0dXAeZWFSxYRb2VSaXzQ3gQ,-,9.0259748,38.7397947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,36,0,8,7,7,18,21,141,19,0,15,66,124898,130474,54200,190442,10730
18,1051,OPERATIONAL,All-Mart Supermarket,ChIJ12HqJzqFSxYR317oZ5Z6oU4,3.9,9.006026400000001,38.807627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,0,14,2,5,0,7,111,25,0,21,15,145225,163770,75491,225517,7987
19,1506,OPERATIONAL,Fozia Mini Market,ChIJ12dVJB6HSxYRsJZSjfH79_k,-,9.0372455,38.7231437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,0,5,4,9,10,4,58,26,0,9,13,124898,130474,54200,190442,10730
20,22,OPERATIONAL,Biky Mini Market,ChIJ13VY03R5SxYR11HhWN8QAk4,5.0,8.878777,38.76948289999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,1,3,3,1,2,18,2,0,8,2,88714,92826,49000,126823,5447
21,1275,OPERATIONAL,Alina Minimarket,ChIJ1V5p5xWbSxYRyZfDFy3yc1I,-,9.0191251,38.8567895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,0,10,1,2,4,5,33,11,0,9,4,145225,163770,75491,225517,7987
22,36,OPERATIONAL,251Store ET Gelan Mini Market,ChIJ1_VZGU55SxYRkXkkPboBisA,-,8.881222199999998,38.76944439999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,1,1,3,1,2,21,2,0,8,2,88714,92826,49000,126823,5447
23,858,OPERATIONAL,Amigo Mart,ChIJ1ammV02FSxYRTxsjJi4CwEc,5.0,8.9950917,38.8108684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,10,0,10,0,6,1,9,113,18,0,24,15,145225,163770,75491,225517,7987
24,49,OPERATIONAL,Top. Super Market,ChIJ1z87jCSDSxYRaDuucKyjELA,-,8.902437199999998,38.7670545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,3,0,1,3,0,22,6,0,2,3,88714,92826,49000,126823,5447
25,1154,OPERATIONAL,Bambis Super Market ባምቢስ ገበያ,ChIJ2-TjcqSFSxYRxb0cn_-77nk,4.0,9.0098881,38.7720447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,69,3,19,6,8,3,15,132,25,0,11,33,103500,117734,44236,167565,9433
26,1320,OPERATIONAL,Fkriya Mini Market,ChIJ21MlTZyFSxYRUfMP6byY58o,-,9.025497499999998,38.73939769999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,38,0,9,7,8,19,21,144,19,0,14,66,124898,130474,54200,190442,10730
27,588,OPERATIONAL,ZD Min Market,ChIJ225qRmCFSxYROi5VNBildr8,-,8.9925281,38.7917639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,54,0,13,2,13,0,6,202,22,0,12,50,145225,163770,75491,225517,7987
28,1078,OPERATIONAL,Sadike Mini Market,ChIJ22rIuB6FSxYRtBbGwP3-iWc,-,9.003790399999998,38.8145758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,27,0,12,0,4,1,7,85,26,0,15,20,145225,163770,75491,225517,7987
29,410,OPERATIONAL,Mini Market,ChIJ298TTvOHSxYRMunab-VXAgs,-,8.9799585,38.6860395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,0,10,2,1,6,6,33,14,0,8,9,207641,221254,123704,295646,9545
30,205,OPERATIONAL,Adam Mini Market,ChIJ2TJ2ad-BSxYRf1l7xiGZsQY,-,8.9584912,38.71481859999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,0,4,2,2,3,11,50,18,0,15,19,148984,167299,81736,226148,8399
31,1082,OPERATIONAL,Madi Minimarket,ChIJ2UTJoIOFSxYRTnIdDGAMxKE,-,9.0021671,38.81054049999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,26,0,12,1,6,0,13,149,27,0,33,19,145225,163770,75491,225517,7987
32,1787,OPERATIONAL,serawit suke,ChIJ2VellZiJSxYRmhE3p4DSZeE,-,9.05759,38.69066269999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,0,4,2,2,6,2,18,12,0,5,1,207641,221254,123704,295646,9545
33,1010,OPERATIONAL,DKM Mart,ChIJ2XeMDN6FSxYRKyDamFn-dZ0,-,9.005231099999998,38.7886785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,45,0,11,2,19,2,14,190,20,0,19,46,145225,163770,75491,225517,7987
34,809,OPERATIONAL,Keduse Gberyale super market,ChIJ2dM3Pn2FSxYRVPOwRvd81EE,-,9.003173799999999,38.78567059999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,55,0,10,2,17,2,16,212,24,0,19,59,145225,163770,75491,225517,7987
35,852,OPERATIONAL,Eldana Minimarket,ChIJ2wNOXzmFSxYRnA98qtbaRYI,-,9.002692099999999,38.8016602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0,10,3,4,0,8,96,23,0,15,12,145225,163770,75491,225517,7987
36,398,OPERATIONAL,251 Store ET Genet,ChIJ316PQcabSxYR7OXhT4M92OU,-,8.9770278,38.8863333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,3,2,1,5,0,0,2,4,145225,163770,75491,225517,7987
37,98,OPERATIONAL,Melat Mini Market,ChIJ34hVdMiDSxYR26PXdeSi2jU,-,8.949639899999998,38.7424702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,9,0,16,0,3,2,7,46,17,0,18,4,148984,167299,81736,226148,8399
38,431,OPERATIONAL,Nardos,ChIJ35sr4vqHSxYRhkbnzy90vp8,-,8.9921785,38.7264452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,16,0,5,3,4,1,5,72,30,0,13,6,148984,167299,81736,226148,8399
39,71,OPERATIONAL,Elsa shop,ChIJ3RqnROKBSxYRowPzo-s9MrU,-,8.9250173,38.6735202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40,389,OPERATIONAL,Nigist Mini MArket,ChIJ3W2OHWiFSxYR9pdMn_Wzmwc,-,8.984049900000002,38.774973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,27,0,9,0,17,4,11,132,12,0,27,8,145225,163770,75491,225517,7987
41,1789,OPERATIONAL,Beftu Mini Market,ChIJ3Z5qznqJSxYRgP3mTvL-h1w,-,9.067077599999998,38.6964528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,1,7,1,0,1,0,17,5,0,3,0,207641,221254,123704,295646,9545
42,1194,OPERATIONAL,Eleni Mini Market,ChIJ3ZJ_b3CFSxYRmoWWiJCeQ1w,-,9.021479299999998,38.7918167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,35,0,16,7,20,3,12,101,30,0,18,25,161592,185072,83403,251219,12042
43,638,OPERATIONAL,251 Store ET Bhetel 1,ChIJ3w8-BdeHSxYReRgy0FALXls,-,8.997583299999999,38.68049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,0,8,0,5,12,6,17,17,0,4,8,207641,221254,123704,295646,9545
